时间, 账本, 类型, 一级分类, 二级分类, 金额, 账户, 报销, 备注
2025/01/09 20:47:20,日常账本,支出,其它,,-0.01,微信钱包,,心之易
2025/01/09 19:59:18,日常账本,支出,其它,,-50.0,微信钱包,,西安市高新区方图计算机零售部
2025/01/09 15:44:22,日常账本,收入,咸鱼收入,,1.0,支付宝,,Go开发工程师全套资料，项目源码+视频教程，入门到高级全覆盖
2025/01/09 10:15:08,日常账本,收入,其他,,0.28,支付宝,,碰一下支付现金奖励
2025/01/09 10:04:28,日常账本,转账,转账,,-1000.0,中信银行,,中信银行>微信钱包
2025/01/09 10:04:28,日常账本,转账,转账,,1000.0,微信钱包,,中信银行>微信钱包
2025/01/08 21:59:57,日常账本,转账,转账,,-1000.0,中信银行,,中信银行>微信钱包
2025/01/08 21:59:57,日常账本,转账,转账,,1000.0,微信钱包,,中信银行>微信钱包
2025/01/08 21:59:46,日常账本,收入,工资,,3780.0,中信银行,,
2025/01/08 17:00:20,日常账本,支出,投入,,-500.0,微信钱包,,南方香港优选(160125)
2025/01/08 08:09:38,日常账本,收入,其他,,0.28,支付宝,,碰一下支付现金奖励
2025/01/08 08:00:19,日常账本,收入,其他,,0.29,支付宝,,碰一下支付现金奖励
2025/01/08 07:59:22,日常账本,收入,其他,,0.27,支付宝,,碰一下支付现金奖励
2025/01/07 19:41:21,日常账本,支出,其它,,-0.01,支付宝,,杭州闲鱼信息技术有限公司
2025/01/07 19:36:28,日常账本,收入,咸鱼收入,,3.0,支付宝,,【GO语言实战项目】
2025/01/07 10:34:11,日常账本,收入,其他,,300.0,微信钱包,,杨鹏程还钱
2025/01/07 10:26:44,日常账本,收入,其他,,0.3,支付宝,,碰一下支付现金奖励
2025/01/07 09:31:32,日常账本,支出,餐饮,,-5.0,微信钱包,,宫廷香酥牛肉饼
2025/01/07 07:59:03,日常账本,收入,其他,,0.28,支付宝,,碰一下支付现金奖励
2025/01/06 18:23:52,日常账本,收入,其他,,0.01,微信钱包,,心之易-退款
2025/01/06 14:13:15,日常账本,支出,其它,,-0.01,微信钱包,,心之易
2025/01/06 12:27:13,日常账本,收入,零钱通,,0.17,微信钱包,,
2025/01/06 12:18:49,日常账本,收入,其他,,0.27,支付宝,,碰一下支付现金奖励
2025/01/06 11:19:31,日常账本,收入,其他,,22.0,支付宝,,蛋挞液转账
2025/01/06 11:18:59,日常账本,支出,购物,,-22.0,支付宝,,全款交易：焙小姐蛋挞皮和蛋挞液葡式酥脆蛋挞套餐空气炸锅家用烘焙组合蛋塔
2025/01/06 09:43:21,日常账本,支出,餐饮,,-5.5,微信钱包,,顺其自然
2025/01/06 07:46:56,日常账本,收入,其他,,0.28,支付宝,,碰一下支付现金奖励
2025/01/05 22:29:15,日常账本,支出,购物,,-4.79,微信钱包,,牙刷刷头盖
2025/01/05 19:36:12,日常账本,收入,其他,,0.29,支付宝,,碰一下支付现金奖励
2025/01/05 16:40:51,日常账本,收入,其他,,0.29,支付宝,,碰一下支付现金奖励
2025/01/05 10:45:33,日常账本,支出,其它,,-0.01,支付宝,,咸鱼手续费
2025/01/05 09:33:55,日常账本,收入,其他,,0.28,支付宝,,碰一下支付现金奖励
2025/01/04 20:27:03,日常账本,支出,餐饮,,-5.0,微信钱包,,椒小厨，鲜肉葱油饼（**明）
2025/01/04 16:42:52,日常账本,支出,饮品,,-7.0,微信钱包,,丹丹烟酒
2025/01/04 14:03:38,日常账本,收入,其他,,0.29,支付宝,,碰一下支付现金奖励
2025/01/04 14:03:20,日常账本,收入,其他,,0.3,支付宝,,碰一下支付现金奖励
2025/01/04 09:06:21,日常账本,收入,其他,,0.37,支付宝,,碰一下支付现金奖励
2025/01/04 07:27:22,日常账本,支出,餐饮,,-14.5,微信钱包,,付天明（**明）
2025/01/04 01:39:10,日常账本,收入,咸鱼收入,,1.0,支付宝,,Go开发工程师全套资料，项目源码+视频教程，入门到高级全覆盖
2025/01/03 21:58:02,日常账本,支出,饮品,,-4.0,微信钱包,,都悦烟酒便利
2025/01/03 21:13:10,日常账本,支出,其它,,-0.02,支付宝,,咸鱼手续费
2025/01/03 20:17:07,日常账本,支出,购物,,-1.37,支付宝,,小包卫生纸
2025/01/03 16:34:24,日常账本,收入,其他,,0.2,支付宝,,飞猪
2025/01/03 15:24:24,日常账本,支出,其它,,-0.01,微信钱包,,心之易
2025/01/03 15:22:45,日常账本,支出,其它,,-0.01,微信钱包,,心之易
2025/01/03 15:11:55,日常账本,支出,其它,,-1.0,微信钱包,,心之易
2025/01/03 14:54:41,日常账本,支出,其它,,-0.01,支付宝,,咸鱼手续费
2025/01/03 10:13:25,日常账本,支出,游戏,,-50.0,微信钱包,,深圳市腾讯天游科技有限公司
2025/01/03 09:56:04,日常账本,支出,游戏,,-6.0,微信钱包,,深圳市腾讯天游科技有限公司
2025/01/03 09:47:51,日常账本,支出,餐饮,,-5.0,微信钱包,,宫廷香酥牛肉饼
2025/01/03 07:46:13,日常账本,收入,其他,,0.36,支付宝,,碰一下支付现金奖励
2025/01/03 07:41:21,日常账本,收入,其他,,0.45,支付宝,,碰一下支付现金奖励
2025/01/02 12:30:22,日常账本,收入,其他,,3.0,支付宝,,测试碰一碰红包
2025/01/02 12:20:35,日常账本,支出,其它,,-16.32,支付宝,,广东肠粉
2025/01/02 10:13:48,日常账本,支出,游戏,,-6.0,微信钱包,,深圳市腾讯天游科技有限公司
2025/01/02 09:11:28,日常账本,收入,火影租号,,5.5,微信钱包,,
2025/01/02 08:56:30,日常账本,收入,其他,,0.37,支付宝,,碰一下支付现金奖励
2025/01/02 08:08:24,日常账本,收入,其他,,0.45,支付宝,,碰一下支付现金奖励
2025/01/01 23:13:02,日常账本,支出,其它,,-6.0,支付宝,,柚崽
2025/01/01 21:36:11,日常账本,支出,游戏,,-6.0,微信钱包,,深圳市腾讯计算机系统有限公司
2025/01/01 20:04:00,日常账本,收入,其他,,3.0,支付宝,,测试碰一碰红包
2025/01/01 17:45:39,日常账本,支出,游戏,,-6.0,微信钱包,,深圳市腾讯天游科技有限公司
2025/01/01 16:39:23,日常账本,收入,其他,,0.47,支付宝,,碰一下支付现金奖励
2025/01/01 16:38:47,日常账本,收入,其他,,0.37,支付宝,,碰一下支付现金奖励
2025/01/01 15:32:37,日常账本,收入,其他,,135.0,微信钱包,,
2025/01/01 11:25:24,日常账本,支出,购物,,-133.15,支付宝,,西安盒马
2025/01/01 11:10:03,日常账本,收入,其他,,1.0,支付宝,,测试支付宝碰一碰红包
2025/01/01 11:09:25,日常账本,收入,其他,,1.3,支付宝,,测试支付宝碰一碰红包
2025/01/01 10:35:08,日常账本,支出,购物,,-19.84,微信钱包,,达克宁
2025/01/01 10:31:34,日常账本,收入,其他,,0.45,支付宝,,碰一下支付现金奖励
2025/01/01 07:45:33,日常账本,收入,其他,,0.58,支付宝,,碰一下支付现金奖励
